IDTURMA,IDPROFESSOR
20331,1482
20332,1482
20333,48266
20334,75421
20335,46793
20336,1617
20337,58096
20338,765
20339,69990
20340,82085
20341,58096
20342,69990
20343,70342
20344,57070
20345,69990
20346,70342
20347,48266
20348,849
20349,1489
20350,51797
20351,1084
20352,57257
20353,57257
20354,57309
20355,46793
20356,1412
20357,57257
20358,1182
20359,75421
20360,765
20361,1482
20362,1617
20363,70342
20364,82085
20365,1391
20366,77145
20367,75453
20368,90927
20369,57309
20370,49332
20371,57070
20372,48266
20373,1412
20378,57070
20379,1412
20380,1489
20381,2048
20383,1583
20384,1583
20385,1291
20386,70342
20387,70342
20388,57257
20389,63099
20392,58096
20393,69990
20394,849
20395,1617
20396,519
20397,765
20398,75421
20399,1347
20400,765
20401,1617
20402,57257
20403,1347
20404,82080
20405,1543
20406,71117
20407,449
20408,805
20409,519
20410,57455
20411,683
20412,913
20413,46793
20414,1107
20415,728
20416,805
20417,728
20418,46494
20419,1288
20421,1294
20422,57257
20423,1502
20427,1259
20428,1543
20429,1347
20432,57381
20433,57290
20434,690
20436,71117
20437,72051
20438,683
20439,683
20440,48922
20441,805
20442,13828
20443,73383
20444,522
20445,72051
20446,67720
20447,805
20449,1012
20450,35245
20451,226
20452,35245
20453,54448
20454,75379
20455,54448
20456,50588
20457,1585
20458,35245
20459,1161
20460,913
20461,54448
20462,54448
20463,765
20465,1583
20466,63270
20467,765
20468,44206
20469,91896
20471,78645
20472,1188
20473,1259
20475,743
20476,1014
20481,1107
20482,80479
20484,85646
20485,1585
20486,913
20487,57455
20488,690
20489,1585
20490,805
20491,82080
20492,683
20493,46494
20494,13828
20495,91896
20496,686
20497,75379
20499,1347
20501,1347
20503,1167
20504,78631
20505,1054
20506,62344
20507,44206
20508,63270
20509,50588
20510,913
20511,64727
20512,52945
20513,1084
20514,1347
20515,70342
20517,69995
20518,226
20519,80479
20520,52945
20521,52945
20522,913
20523,519
20524,1014
20525,449
20527,690
20528,57455
20530,69985
20531,59008
20532,743
20533,1482
20534,63270
20535,91896
20536,743
20537,690
20538,67720
20539,1617
20540,59008
20541,75958
20542,75958
20543,1617
20544,1617
20545,91896
20546,44206
20547,226
20549,1012
20550,913
20552,67720
20553,57381
20554,1259
20555,1161
20556,1399
20557,78631
20558,78631
20559,78631
20560,1347
20561,61726
20563,85687
20564,1347
20565,58096
20567,78631
20569,51797
20570,71117
20571,690
20572,48922
20573,67720
20574,1288
20575,44206
20576,1014
20577,70342
20578,728
20579,91896
20580,69985
20581,449
20582,75958
20583,35259
20584,48922
20585,184
20587,1161
20588,1161
20589,65161
20590,57381
20591,519
20592,519
20593,48922
20594,70342
20595,72051
20596,59008
20597,69985
20599,51797
20600,54448
20601,63756
20602,226
20605,35245
20606,50588
20607,1585
20608,54448
20609,1173
20610,13699
20611,686
20612,1054
20613,69990
20614,1182
20615,1167
20616,1054
20617,65877
20618,1054
20619,85710
20620,849
20621,75453
20622,1116
20624,75453
20625,69995
20626,1182
20628,1116
20630,52945
20631,71117
20633,1188
20634,743
20635,1391
20636,63756
20637,686
20638,57290
20639,953
20640,1193
20641,52945
20642,1391
20643,85669
20645,58096
20646,57639
20647,57639
20648,1193
20650,58096
20651,57639
20652,953
20653,62344
20654,62344
20655,13699
20656,70342
20659,64727
20661,1585
20662,69242
20663,63756
20669,59008
20670,1540
20671,75379
20672,75453
20673,62344
20675,75379
20676,1391
20677,57639
20678,65877
20680,1014
20681,449
20684,1347
20688,57290
20689,50588
20690,66626
20692,48266
20693,85669
20694,913
20695,70342
20696,1161
20697,69242
20698,57639
20699,54448
20700,64727
20701,1173
20702,69995
20703,66626
20704,54448
20705,63756
20706,69242
20707,69995
20708,1182
20709,1161
20710,1161
20711,82080
20712,52945
20713,48266
20714,52945
20715,48922
20716,1012
20717,78631
20719,1585
20720,849
20721,913
20722,743
20723,75453
20724,46793
20725,85669
20726,80479
20727,1113
20729,1291
20730,1399
20731,57290
20732,1457
20734,1347
20735,61726
20736,73383
20737,70342
20739,75379
20740,1188
20741,1161
20742,1161
20743,46494
20744,35245
20746,85669
20747,63270
20748,686
20749,85669
20750,849
20751,1457
20752,58096
20754,82080
20757,63756
20758,50588
20759,58096
20761,1617
20762,63099
20763,63099
20764,1084
20765,1482
20766,75453
20768,184
20769,519
20770,77145
20773,63270
20774,70500
20775,1489
20777,1489
20778,226
20779,64790
20781,63270
20782,1457
20784,57290
20785,57309
20786,1300
20789,57455
20790,1540
20791,1084
20792,57070
20793,57070
20794,48266
20795,1014
20796,146
20797,69242
20798,2048
20799,75421
20800,1084
20802,59008
20803,57455
20804,70500
20805,13699
20806,1391
20807,71117
20808,85687
20809,57309
20810,686
20811,49332
20813,70373
20814,1084
20815,82067
20816,184
20817,82067
20818,57070
20819,395
20820,57639
20821,1399
20822,190
20823,805
20824,68650
20825,1399
20826,1399
20827,61726
20828,70500
20829,1585
20831,63099
20832,1357
20833,765
20834,52945
20835,1391
20836,184
20837,70373
20838,849
20840,1291
20841,46793
20842,44206
20843,1457
20844,75421
20845,65877
20846,1223
20850,72039
20852,1617
20853,1300
20854,522
20856,686
20858,70373
20859,82070
20860,63882
20861,63882
20862,82070
20863,63882
20864,395
20872,953
20873,184
20874,0
20875,75379
20876,743
20877,83288
20881,91053
20883,57309
20884,65877
20885,57639
20886,70500
20887,686
20888,82070
20889,1502
20890,78631
20891,57417
20892,83288
20894,765
20895,51797
20897,1116
20900,1107
20901,57455
20902,72039
20904,75453
20905,73383
20906,1116
20907,64790
20909,0
20910,522
20911,1116
20913,13828
20916,61726
20917,84328
20918,690
20919,72039
20921,72051
20922,87001
20923,395
20925,1294
20926,72051
20928,64790
20929,63756
20930,61726
20931,63270
20932,1288
20933,73383
20934,63099
20935,72039
20936,67720
20937,1193
20938,1193
20939,519
20940,1300
20941,84328
20942,63756
20943,72051
20944,57639
20948,63882
20949,64727
20950,87001
20951,70500
20953,75453
20954,68173
20955,1107
20956,63756
20958,146
20959,87001
20960,59008
20961,1116
20962,1300
20963,1288
20964,57972
20965,64790
20966,146
20967,1012
20968,63099
20969,64790
20970,83288
20971,58096
20973,1502
20974,0
20975,78631
20977,35245
20978,85710
20979,0
20980,51797
20981,78631
20982,72039
20983,57972
20985,57972
20986,68650
20987,1399
20988,1116
20990,63756
20992,49332
20993,87001
20995,63756
20997,83288
20998,63882
20999,87001
21000,82070
21001,1223
21002,85687
21003,65877
21005,83288
21006,63270
21007,2048
21008,1116
21009,65877
21011,72039
21012,63882
21013,67720
21014,57972
21015,1193
21016,75453
21017,146
21018,65941
21019,44206
21020,35259
21021,57290
21022,78631
21023,85710
21028,85700
21030,86055
21032,184
21033,58543
21034,57290
21035,1457
21036,91896
21037,85710
21038,728
21039,1223
21041,51797
21043,1188
21045,85700
21047,72051
21050,58096
21053,1294
21055,57381
21056,1585
21057,519
21058,69990
21059,395
21060,1107
21061,57290
21062,1543
21063,68173
21064,683
21065,44206
21066,1014
21067,69242
21068,743
21069,72051
21070,57381
21072,1107
21073,765
21074,67720
21075,1502
21077,1540
21084,82080
21085,2346
21086,89226
21087,90998
21091,85669
21092,83288
21093,85710
21096,53429
21097,53429
21098,91053
21099,87984
21100,56939
21101,80140
21102,80140
21103,1116
21104,64790
21105,88653
21106,2076
21107,61726
21108,74355
21109,74355
21110,89226
21112,78631
21113,88653
21115,56939
21116,53429
21117,2346
21118,88486
21119,2114
21120,87984
21121,89226
21123,74355
21124,57649
21125,53429
21126,57649
21127,88653
21128,57649
21129,74355
21130,2114
21132,74355
21133,90998
21134,57649
21135,2076
21136,53429
21138,74355
21139,2346
21140,2114
21141,86157
21142,2346
21143,74355
21144,2114
21145,89226
21146,89226
21147,89226
21148,57649
21149,87984
21150,86157
21151,80140
21153,53429
21154,44206
21155,80140
21156,86157
21157,1223
21159,2076
21163,146
21164,56939
21165,88653
21166,2076
21167,87984
21168,57649
21170,2346
21171,86213
21172,56939
21173,56939
21174,88653
21175,1223
21176,90998
21177,87984
21178,86213
21179,86157
21180,90998
21181,56939
21182,86213
21184,53429
21185,0
21186,86213
21187,0
21188,2048
21189,57417
21190,69995
21191,184
21192,75453
21193,51797
21194,0
21195,70500
21196,57070
21197,2114
21198,53429
21199,86213
21203,56939
21205,53429
21206,80140
21208,87984
21209,90942
21223,1259
21226,395
21227,68173
21228,449
21229,449
21230,1188
21231,449
21232,46494
21233,78645
21234,70342
21235,82080
21236,57381
21237,1288
21238,71117
21239,73383
21240,1543
21241,82080
21244,1173
21249,1012
21262,1391
21265,13699
21271,1300
21279,91053
21280,57639
21288,63756
21290,65941
21298,85710
21303,728
21304,85669
21305,88486
21306,765
21307,57455
21308,1294
21311,63756
21312,1457
21313,226
21314,88486
21315,57417
21316,1540
21317,1457
21318,64790
21319,51797
21322,69242
21324,1347
21325,550
21326,46494
21327,728
21328,395
21329,78626
21331,0
21333,226
21334,51797
21335,1540
21336,1054
21338,71117
21339,1540
21340,226
21341,765
21344,1300
21345,82070
21346,57639
21348,63099
21349,0
21351,68173
21354,0
21356,90927
21357,75379
21358,395
21363,57257
21366,65941
21369,1113
21370,765
21378,1014
21384,1014
21398,78626
21445,53429
21446,78631
21447,85669
21448,68173
21450,78645
21454,1188
21455,1259
21460,1482
21462,1585
21463,75379
21465,0
21468,85710
21470,1357
21474,85710
21475,1012
21477,68173
21478,83288
21479,71117
21480,805
21481,85687
21482,75379
21483,1482
21484,765
21487,1223
21488,50588
21489,48266
21490,683
21491,1113
21492,85687
21493,342
21494,50453
